DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,decision,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,REJECTED,FR,2015,435,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,REJECTED,FR,2016,365,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,REJECTED,FR,2017,600,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,REJECTED,FR,2018,705,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,REJECTED,FR,2019,520,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,TOTAL_POS,FR,2015,45,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,TOTAL_POS,FR,2016,115,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,TOTAL_POS,FR,2017,115,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,TOTAL_POS,FR,2018,125,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AM,T,Y_LT18,TOTAL_POS,FR,2019,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,REJECTED,FR,2015,590,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,REJECTED,FR,2016,505,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,REJECTED,FR,2017,755,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,REJECTED,FR,2018,1020,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,REJECTED,FR,2019,780,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,TOTAL_POS,FR,2015,140,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,TOTAL_POS,FR,2016,205,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,TOTAL_POS,FR,2017,175,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,TOTAL_POS,FR,2018,255,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,TOTAL,TOTAL_POS,FR,2019,230,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,REJECTED,FR,2015,240,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,REJECTED,FR,2016,200,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,REJECTED,FR,2017,270,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,REJECTED,FR,2018,380,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,REJECTED,FR,2019,285,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,TOTAL_POS,FR,2015,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,TOTAL_POS,FR,2016,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,TOTAL_POS,FR,2017,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,TOTAL_POS,FR,2018,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y18-34,TOTAL_POS,FR,2019,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,REJECTED,FR,2015,130,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,REJECTED,FR,2016,140,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,REJECTED,FR,2017,205,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,REJECTED,FR,2018,250,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,REJECTED,FR,2019,215,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,TOTAL_POS,FR,2015,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,TOTAL_POS,FR,2016,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,TOTAL_POS,FR,2017,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,TOTAL_POS,FR,2018,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y35-64,TOTAL_POS,FR,2019,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,REJECTED,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,REJECTED,FR,2016,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,REJECTED,FR,2017,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,REJECTED,FR,2018,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,TOTAL_POS,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,REJECTED,FR,2015,215,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,REJECTED,FR,2016,150,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,REJECTED,FR,2017,255,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,REJECTED,FR,2018,370,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,REJECTED,FR,2019,275,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,TOTAL_POS,FR,2015,105,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,TOTAL_POS,FR,2016,140,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,TOTAL_POS,FR,2017,130,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,TOTAL_POS,FR,2018,175,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AO,T,Y_LT18,TOTAL_POS,FR,2019,160,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,REJECTED,FR,2018,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,TOTAL,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y18-34,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,REJECTED,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y35-64,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,REJECTED,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AR,T,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,TOTAL,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y18-34,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y35-64,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AU,T,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,REJECTED,FR,2015,620,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,REJECTED,FR,2016,540,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,REJECTED,FR,2017,475,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,REJECTED,FR,2018,405,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,REJECTED,FR,2019,250,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,TOTAL_POS,FR,2015,120,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,TOTAL_POS,FR,2016,165,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,TOTAL_POS,FR,2017,155,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,TOTAL_POS,FR,2018,135,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,TOTAL,TOTAL_POS,FR,2019,120,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,REJECTED,FR,2015,220,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,REJECTED,FR,2016,180,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,REJECTED,FR,2017,170,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,REJECTED,FR,2018,140,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,REJECTED,FR,2019,95,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,TOTAL_POS,FR,2015,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,TOTAL_POS,FR,2016,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,TOTAL_POS,FR,2017,30,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,TOTAL_POS,FR,2018,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y18-34,TOTAL_POS,FR,2019,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,REJECTED,FR,2015,230,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,REJECTED,FR,2016,180,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,REJECTED,FR,2017,145,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,REJECTED,FR,2018,125,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,REJECTED,FR,2019,80,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,TOTAL_POS,FR,2015,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,TOTAL_POS,FR,2016,30,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,TOTAL_POS,FR,2017,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,TOTAL_POS,FR,2018,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y35-64,TOTAL_POS,FR,2019,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y_GE65,REJECTED,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y_GE65,REJECTED,FR,2016,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y_GE65,REJECTED,FR,2017,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y_GE65,REJECTED,FR,2018,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y_GE65,REJECTED,FR,2019,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y_GE65,TOTAL_POS,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,AZ,T,Y_GE65,TOTAL_POS,FR,2016,5,
